Airport Name,Location,Country,Latitude,Longitude
Birchwood Pocono Airport,Stroudsburg,United States,40.983347,-75.200006
Rye Station,Rye,United States,40.986105,-73.680505
Woodbridge NJT Station,Woodbridge,United States,40.557094,-74.277783
Meadowlands Station,East Rutherford,United States,40.812778,-74.071944
Metuchen Station,Metuchen,United States,40.54075,-74.360339
Cranbury Station,Cranbury,United States,40.303601,-74.490636
Collins Field,Mount Laurel,United States,39.966817,-74.89956
RCA Landing Strip,Deptford Township,United States,39.844471,-75.091465
Halltown Airport,Mannington Township,United States,39.638169,-75.408503
Riverline Florence Station,Florence,United States,40.100104,-74.805144
Larchmont  Metro North Station,Larchmont,United States,40.934444,-73.759782
Westerly Station,Westerly,United States,41.3812,-71.8299
Wickford Junction MBTA Station,North Kingstown,United States,41.5808,-71.4914
TF Green Airport MBTA Station,Providence,United States,41.726629,-71.442488
South Attleboro MBTA Station,South Attleboro,United States,41.8976,-71.3558
Danielson Airport,Danielson,United States,41.8196983337402,-71.9010009765625
Waterbury Union Station,Waterbury,United States,41.555,-73.046944
Brewster Station,Brewster,United States,41.394637,-73.61984
Route 128 Amtrak Station,Westwood,United States,42.2102,-71.1472
Auburndale MBTA Station,Auburndale,United States,42.3458,-71.2503
Newtonville Station,Newtonville,United States,42.3517,-71.20525
Central MBTA Station,Cambridge,United States,42.365,-71.1034
JFK Umps MBTA Station,Boston,United States,42.32058,-71.05239
Andrew MBTA Station,Boston,United States,42.33019,-71.05712
Quincy Adams MBTA Station,Quincy,United States,42.232894,-71.008083
Aquarium MBTA Station,Boston,United States,42.3593,-71.0531
North Station,Boston,United States,42.3657,-71.061
Community College MBTA Station,Boston,United States,42.3737,-71.0702
Sullivan Square MBTA Station,Boston,United States,42.384031,-71.07697
Wormid Air,Sourthborough,United States,42.294092,-71.496185
Palmer Train Depot,Palmer,United States,42.155922,-72.329339
Lee Train Depot,Lee,United States,42.308547,-73.252441
Trevose Station,Trevose,United States,40.1402,-74.9828
Hatboro Station,Hatboro,United States,40.1756,-75.103
Fort Washington Station,Fort Washington,United States,40.135362,-75.211506
Norristown Transportation Center,Norristown,United States,40.113125,-75.345054
Hughes Park Station,Upper Merion Township,United States,40.0812,-75.3489
Fetters Construction Airport,Eagle,United States,40.091978,-75.710907
Spring Mill Station,Conshohocken,United States,40.0742,-75.286
Conshohocken Station,Conshohocken,United States,40.0721,-75.3086
Wissahickon Station,Philadelphia,United States,40.0165,-75.2103
East Falls Station,Philadelphia,United States,40.0114,-75.192
Girard Av and 34th St Station,Philadelphia,United States,39.974993,-75.196358
University City Station,Philadelphia,United States,39.94784,-75.19034
Oregon Station,Philadelphia,United States,39.9168,-75.1713
Eastwick Station,Philadelphia,United States,39.8917,-75.245
Crum Lynne Station,Ridley Park,United States,39.8719,-75.3311
Marcus Hook Station,Marcus Hook,United States,39.8215,-75.4197
Churchmans Crossing station,Newark,United States,39.694,-75.6724
Delaware Crossing,Deepwater,United States,39.678294,-75.487222
Jerry Phibbs Air,Schenectady,United States,42.758489,-73.924612
Amsterdam Station,Amsterdam,United States,42.953611,-74.219444
Di Stefano Airpark,Fort Plain,United States,42.922267,-74.627023
Riverside Airpark,Utica,United States,43.1336,-75.267869
Billinski Airport,McKean,United States,42.01484,-80.120305
Double D Skyranch,Drums,United States,41.036402,-76.022961
Lackawanna Station,Scranton,United States,41.406028,-75.662111
Port Jervis Metro North Station,Port Jervis,United States,41.375,-74.6951
Bloomsburg Municipal Airport,Bloomsburg,United States,40.9977,-76.436
Poverty Air,Mackeyville,United States,41.064125,-77.434052
Bellefonte Airport,Bellefonte,United States,40.8855,-77.8162222
Clearfield Lawrence Airport,Clearfield,United States,41.0485992431641,-78.4131011962891
Emlenton Municipal Airport,Emlenton,United States,41.202655,-79.67945
West Middlesex Airport,West Middlesex,United States,41.1653347,-80.50257
Wetzl Airport,Jackson,United States,41.103814,-80.826606
Hermitage Airstrip,Hermitage,United States,41.201465,-80.422374
Cranberry Township Rec Air,Cranberry Township,United States,40.658626,-80.089035
Cedar Run Airport,Allison Park,United States,40.588205,-79.90589
Greenbelt Station,Greenbelt,United States,39.011068,-76.911011
West Falls Church Metro Station,Falls Church,United States,38.900773,-77.189298
McLean Metro Station,McLean,United States,38.92434,-77.21048
Grosvenor Strathmore Metro Station,North Bethesda,United States,39.029188,-77.103904
Forest Glen Metro Station,Forest Glen,United States,39.0153,-77.043
Mansfield MBTA Station,Mansfield,United States,42.0334,-71.2194
Gilbert AirPark,Olmsted Park,United States,41.3667693,-81.966605
Homestead Inn Landing Field,Avery,United States,41.31979,-82.609369
Fremont Ind Station,Fremont,United States,41.724134,-84.93292
Aretz Airport,Lafayette,United States,40.460326,-86.835138
Jasper County Airport,Rensselaer,United States,40.9478988647,-87.1826019287
Mayo Clinic Helipad,Rochester,United States,44.023763,-92.465845
Old Bridge Airport,Englishtown,United States,40.3298867,-74.3467869
Punalu'u Waterfall,Punalu'u,United States,20.161667,-155.649529
Port Kent,Port Kent,United States,44.5253502,-73.4021074
Statesboro Bulloch County Airport,Statesboro,United States,32.4827003479,-81.7369003296
Cooperstown,Cooperstown,United States,42.6291667,-74.8911111
OSRUI,Oconomowoc,United States,43.109374,-88.485677
O'Hare CTA Station,Chicago,United States,41.978007,-87.902907
Miami Seaplane Tours,Key Biscayne,United States,25.746798,-80.177319
Chatsworth Station,Chatsworth,United States,34.252778,-118.599444
Uptown Station,Normal,United States,40.508611,-88.984167
Sunnyside Municipal Airport,Sunnyside,United States,46.3270833,-119.9703611
Embarcadero,San Francisco,United States,37.795278,-122.39361
New Smyrna Beach Municipal Airport,New Smyrna Beach,United States,29.055700302124,-80.9488983154297
Las Vegas Helicopters Heliport,Las vegas,United States,36.1081008911133,-115.174003601074
Iowa County Airport,MINERAL POINT,United States,42.886799,-90.236198
Middleton Municipal Airport - Morey Field,Middleton,United States,43.1142699,-89.5315336
West Bend Municipal Airport,WEST BEND,United States,43.4221992493,-88.1278991699
Gaylord Regional Airport,GAYLORD,United States,45.0135002136,-84.7035980225
Richard B Helgeson Airport,Two Harbors,United States,47.0519,-91.7423
Anderson Municipal Darlington Field,ANDERSON,United States,40.1086006165,-85.6129989624
Prairie Du Chien Municipal Airport,Prairie du Chien,United States,43.019298553467,-91.12370300293
City Link Transit Center,Peoria,United States,40.6891677,-89.5945624
Las Vegas Station,Las Vegas,United States,35.593463,-105.2126513
Lamy Station,Lamy,United States,35.4808662,-105.8821251
Gallup Station,Gallup,United States,35.5292738,-108.7422119
Winslow Station,Winslow,United States,35.0213667,-110.697357
Flagstaff Station,Flagstaff,United States,35.1973232,-111.6513814
Williams Junction Station,Williams Junction,United States,35.2425919,-112.1340126
Kingman Station,Kingman,United States,35.1882467,-114.0546831
Needles Station,Needles,United States,34.8400041,-114.6065949
Barstow Harvey House,Barstow,United States,34.9047107,-117.0268978
Victor Valley Transportation Center,Victorville,United States,34.5374714,-117.2961067
San Bernardino Santa Fe Depot,San Bernardino,United States,34.1042203,-117.3120207
Joseph Tavaglione Riverside Downtown Station,Riverside,United States,33.9756366,-117.3720321
Fullerton Transportation Center,Fullerton,United States,33.8688538,-117.9250141
Air Orlando Heliport,Orlando,United States,28.4356002807617,-81.4730987548828
Santa Ana Regional Transportation Center,Santa Ana,United States,33.7378138,-117.9571878
San Juan Capistrano Depot,San Juan Capistrano,United States,33.5010215,-117.6661276
San Clemente Pier,San Clemente,United States,33.419595,-117.621987
Oceanside Transit Center,Oceanside,United States,33.1929342,-117.3814084
Solana Beach Transit Center,Solana Beach,United States,32.9929591,-117.2734337
Taylor Municipal Airport,Taylor,United States,30.5726,-97.4432
Moriarty Airport,Moriarty,United States,34.9781667,-106.0000278
Stanly County Airport,Albemarle,United States,35.416698455811,-80.150802612305
Davidson County Airport,Lexington,United States,35.7811012268066,-80.3038024902344
Grant County Airport,Petersburg,United States,38.9949444,-79.1458611
Windwood Fly-In Resort Airport,Davis,United States,39.0550994873,-79.4313964844
Lathan Strip,Mocksville,United States,34.8763008117676,-80.6192016601562
Twin Lakes Airport,Mocksville,United States,35.914915,-80.4568064
Sandia Airpark Estates East Airport,Edgewood,United States,35.0946111,-106.1645556
Double Eagle II Airport,Albuquerque,United States,35.1451988220215,-106.794998168945
Socorro Municipal Airport,Socorro,United States,34.0224990844727,-106.90299987793
Mid valley Airpark,Los Lunas,United States,34.7610083,-106.7449444
Alexander Municipal Airport,Belen,United States,34.6458616,-106.8363401
Gastons Airport,Lakeview,United States,36.3490556,-92.5558056
Bentonville Municipal-Louise M Thaden Field,Bentonville,United States,36.34569931,-94.21929932
Holbrook Municipal Airport,Holbrook,United States,34.9407222,-110.1385
Blue Ridge Airport,Martinsville,United States,36.6306991577149,-80.0183029174805
Mount Airy Surry County Airport,Mount Airy,United States,36.45970154,-80.5530014
Taos Regional Airport,Taos,United States,36.45819855,-105.6719971
Sun Valley Airport,Bullhead City,United States,35.0056389,-114.5650278
Avi Suquilla Airport,Parker,United States,34.1498333,-114.2678333
Raton Municipal-Crews Field,Raton,United States,36.74150085,-104.5019989
Fort Collins Downtown Airport,Fort Collins,United States,40.588336,-105.041674
Rusk County Airport,Ladysmith,United States,45.4967994689941,-91.0005035400391
Prickett-Grooms Field Airport,Sidnaw,United States,46.5086528,-88.7058472
Syracuse-Hamilton County Municipal Airport,Syracuse,United States,37.9985831,-101.7476078
Hatch Municipal Airport,Hatch,United States,32.660292,-107.1954089
Shiprock Airstrip,Shiprock,United States,36.6976908,-108.7009692
Aztec Municipal Airport,Aztec,United States,36.8369486,-108.0286556
Navajo Lake Airport,Navajo Dam,United States,36.8082903,-107.6526139
Jicarilla Apache Nation Airport,Dulce,United States,36.828535,-106.8841914
Lindrith Airpark,Lindrith,United States,36.2914064,-107.0561544
KSXU,Santa Rosa,United States,34.9356721,-104.6425638
Perry Lefors Field,Pampa,United States,35.612998962402,-100.99600219727
William R. Pogue Municipal Airport,Sand Springs,United States,36.1753006,-96.15180206
Marion County Regional Airport,Flippin,United States,36.29090118,-92.59030151
Allen County Airport,Iola,United States,37.868222,-95.386944
Hutchinson County Airport,Borger,United States,35.7009010315,-101.393997192
Magdalena Airport,Magdalena,United States,34.0941514,-107.2971694
Carrizozo Municipal Airport,Carrizozo,United States,33.6489028,-105.8962192
Ohkay Owingeh Airport,Espanola,United States,36.026119,-106.0454146
Questa Municipal Airport Nr 2,Questa,United States,36.8003056,-105.5975
Springer Municipal Airport,Springer,United States,36.3315222,-104.6178514
Mountainair Municipal Airport,Mountainair,United States,34.5333333,-106.2238889
Estancia Municipal Airport,Estancia,United States,34.7633933,-106.0414056
Conchas Lake Airport,Conchas Dam,United States,35.3678389,-104.1805083
Eagle Airpark,Bullhead City,United States,34.8881667,-114.6166389
Jack Barstow Municipal Airport,Midland,United States,43.662778,-84.261389
 American and Normandale Stn,Edina,United States,44.857019,-93.351526
Benton and Normandale Stn,Edina,United States,44.89657,-93.349382
McNeil,McNeil River Camp,United States,59.122251,-154.247141
Homer-Beluga Lake Seaplane Base,Homer,United States,59.6415556,-151.5211278
Santa Ynez Airport,Santa Ynez,United States,34.60680008,-120.0759964
Newark Station - Delaware,Newark,United States,39.670278,-75.75305
Diomede Heliport,Diomede,United States,65.7583,-168.9537111
Niagara Falls Station and Customhouse Interpretive Center,Niagara Falls,United States,43.1098623,-79.0548823
Austin - Robert Mueller Airport,Austin,United States,30.2919707,-97.7011907
Spartanburg Downtown Memorial Airport,Spartangurg,United States,34.915699005127,-81.956497192383
Tampa Bus Station,Tampa,United States,27.9518729,-82.4563818
St. Petersburg Bus Station,St. Petersburg,United States,27.7732775,-82.6469891
Cattleman Transfer Center,Sarasota,United States,27.3227224,-82.4530644
Port Charlotte Greyhound Stop,Port Charlotte,United States,27.0167469,-82.0527422
Fort Myers Bus Station,Fort Myers,United States,26.6392907,-81.8694007
Naples Bus Stop,Naples,United States,26.1553108,-81.6872887
Fort Lauderdale Bus Station,Fort Lauderdale,United States,26.1254198,-80.1381729
Hammond Railway Station,Hammond,United States,30.507282,-90.462273
New Orleans Union Passenger Terminal,New Orleans,United States,29.946514,-90.07869
Tri-City Airport,Parsons,United States,37.32989883,-95.5062027
Waycross Ware County Airport,Waycross,United States,31.2490997314,-82.3955001831
Mid-State Regional Airport,Philipsburg,United States,40.884399414062,-78.087303161621
Bader Field,Atlantic City,United States,39.36,-74.456111
Greater Portsmouth Regional Airport,Portsmouth,United States,38.8404998779,-82.8472976685
Upper cumberland ,Sparta,United States,36.0567386,-85.5301081
Jefferson Park Transit Center,Chicago,United States,41.970766,-87.761232
Camilla Mitchell County Airport,Camilla,United States,31.2129001617432,-84.2368011474609
Don Sheldon Amphitheater,Talkeetna,United States,62.96733331,-150.7487833
Portland Transportation Center,Portland,United States,43.654,-70.291
Western Avenue Station,Chicago,United States,41.8892,-87.6881
